"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1394 0.00152526990030095 4 34 "GO:0006536" "glutamate metabolic process" 0.0130783583797151
1242 0.0301435662198805 2 20 "GO:0006538;GO:0009065;GO:0043649" "glutamine family amino acid catabolic process" 0.109702389798096
79 0.89293459661253 8 19 "GO:0006541" "glutamine metabolic process" 0.939709035899441
-4 0.996399897037665 2 10 "GO:0006552;GO:0006551" "leucine metabolic process" 0.998811111978103
1339 0.0429185459495875 2 15 "GO:0006554;GO:0006553;GO:0006546;GO:0106077;GO:0018335" "lysine catabolic process" 0.14352735266245
1778 0.00550645493464673 3 16 "GO:0006559;GO:0006558;GO:0009074;GO:1902222;GO:1902221" "aromatic amino acid family catabolic process" 0.0326961057452801
-160 0.656978822260561 3 51 "GO:0006575" "cellular modified amino acid metabolic process" 0.814620224484612
283 0.397042825852954 2 59 "GO:0006576;GO:0009308" "amine metabolic process" 0.621878392432156
961 0.213404003861566 2 11 "GO:0006577" "amino-acid betaine metabolic process" 0.423723169242047
236 0.400887147737593 6 84 "GO:0006605" "protein targeting" 0.624225209064597
-762 0.0441186832444234 3 46 "GO:0006606;GO:0051170" "import into nucleus" 0.146259456115508
-1214 0.0875718899992772 2 13 "GO:0006607" "NLS-bearing protein import into nucleus" 0.235362337091802
653 0.149936007904572 2 32 "GO:0006612" "protein targeting to membrane" 0.334414869049262
2796 0.00105306488954301 6 9 "GO:0006613" "cotranslational protein targeting to membrane" 0.0101375118066958
1129 0.163471805674205 2 10 "GO:0006622" "protein targeting to lysosome" 0.354627815392214
1175 0.146890916512898 5 10 "GO:0006625;GO:0072663;GO:0072662" "establishment of protein localization to peroxisome" 0.329548722856812
756 0.327498484655667 4 11 "GO:0006626" "protein targeting to mitochondrion" 0.553122598172726
588 0.0030375984197313 5 170 "GO:0006631" "fatty acid metabolic process" 0.0217786180223772
561 0.065639573102707 2 71 "GO:0006633;GO:0072330" "monocarboxylic acid biosynthetic process" 0.193159624813252
-873 0.0161844464962611 3 50 "GO:0006639;GO:0006638" "acylglycerol metabolic process" 0.0705462333409619
-718 0.294454677108666 2 14 "GO:0006641" "triglyceride metabolic process" 0.516803492118642
-122 0.633133868460339 2 101 "GO:0006643;GO:0006665" "membrane lipid metabolic process" 0.799874088191974
-337 0.0414118548946256 3 247 "GO:0006650;GO:0006644;GO:0046486" "phospholipid metabolic process" 0.139712722573787
-789 0.168747166439877 4 20 "GO:0006651;GO:0046463;GO:0046460" "neutral lipid biosynthetic process" 0.361581739155855
-203 0.759053200353807 2 15 "GO:0006654" "phosphatidic acid biosynthetic process" 0.869121497578279
5 0.993049599329624 2 18 "GO:0006656" "phosphatidylcholine biosynthetic process" 0.997154652164132
-74 0.908199071523673 4 16 "GO:0006658" "phosphatidylserine metabolic process" 0.948303211844961
-988 0.0036882374954935 2 57 "GO:0006661" "phosphatidylinositol biosynthetic process" 0.0246333928853171
1204 0.118973537759352 2 11 "GO:0006662;GO:0018904" "ether metabolic process" 0.290052274537398
-26 0.944309398048224 2 46 "GO:0006664;GO:1903509" "glycolipid metabolic process" 0.970832901725608
-191 0.605377610684047 3 48 "GO:0006672" "ceramide metabolic process" 0.783170275090767
208 0.690766304770087 4 24 "GO:0006687" "glycosphingolipid metabolic process" 0.834038665316617
809 0.0584807744118244 3 36 "GO:0006690" "icosanoid metabolic process" 0.178267917696808
1317 0.04640519481061 2 15 "GO:0006691" "leukotriene metabolic process" 0.151582739039059
843 0.25400275128334 2 12 "GO:0006693;GO:0006692" "prostaglandin metabolic process" 0.469709157718402
-199 0.606531344229337 5 44 "GO:0006694" "steroid biosynthetic process" 0.783605182903764
-114 0.821065847940268 3 26 "GO:0006695;GO:0016126;GO:1902653" "sterol biosynthetic process" 0.902354519177417
-990 0.00283194150644804 2 60 "GO:0006720" "isoprenoid metabolic process" 0.0207313635759703
464 0.429705814449919 5 19 "GO:0006721" "terpenoid metabolic process" 0.645605939722867
46 0.946053149886213 4 14 "GO:0006726;GO:0042441;GO:0043324;GO:0043474" "pigment metabolic process involved in pigmentation" 0.971529203610569
-1261 0.00144423256803657 3 42 "GO:0006730" "one-carbon metabolic process" 0.0127781106681911
781 0.222790066674328 3 16 "GO:0006739" "NADP metabolic process" 0.436753527625682
1456 0.0001194752891161 3 46 "GO:0006749" "glutathione metabolic process" 0.00180321812795255
1993 0.00502841825345668 3 13 "GO:0006750;GO:0019184" "nonribosomal peptide biosynthetic process" 0.030707666286753
2253 0.00830096715404204 2 9 "GO:0006751" "glutathione catabolic process" 0.0439211569021789
540 0.200653202102672 2 37 "GO:0006767;GO:0006766" "vitamin metabolic process" 0.406293756787075
140 0.754467018353479 5 33 "GO:0006778;GO:0033013" "tetrapyrrole metabolic process" 0.864837354371727
479 0.0153293241739329 2 171 "GO:0006790" "sulfur compound metabolic process" 0.0679269555435302
117 0.846251327087171 4 18 "GO:0006801" "superoxide metabolic process" 0.918566558131814
1358 5.9068741391025e-24 2 378 "GO:0006811" "monoatomic ion transport" 1.57831676996819e-21
1375 2.36200234822654e-18 2 273 "GO:0006812;GO:0030001" "monoatomic cation transport" 3.15563513723066e-16
1268 1.87359961225634e-07 3 112 "GO:0006816" "calcium ion transport" 6.58718179466966e-06
293 0.600566979472382 3 21 "GO:0006817" "phosphate ion transport" 0.779682492115903
1426 0.044716272704752 2 13 "GO:0006826" "iron ion transport" 0.148050214733251
1486 0.024709596103434 2 15 "GO:0006828" "manganese ion transport" 0.0951355054587545
435 0.353194785298522 2 30 "GO:0006835" "dicarboxylic acid transport" 0.582193995260735
1090 3.9870166328073e-05 2 94 "GO:0006836" "neurotransmitter transport" 0.000682904387362891
182 0.627711091483542 3 47 "GO:0006839" "mitochondrial transport" 0.797174622079512
1573 0.0113450447397178 3 17 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 0.0550181498766176
930 0.00105472615354096 2 82 "GO:0006865" "amino acid transport" 0.0101375118066958
509 0.0159830205958595 3 149 "GO:0006869" "lipid transport" 0.0699792640498488
-366 0.442548817552136 2 29 "GO:0006879" "intracellular iron ion homeostasis" 0.658553591013083
-234 0.706086025481929 4 17 "GO:0006882" "intracellular zinc ion homeostasis" 0.83963589679026
-590 0.342303479276719 4 17 "GO:0006884" "cell volume homeostasis" 0.569783580026758
-429 0.00172209618504853 2 364 "GO:0006886" "intracellular protein transport" 0.0142901894610238
664 0.00182215541681872 2 147 "GO:0006887" "exocytosis" 0.0149809208422758
-1032 1.4759498097845e-05 3 117 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.000303364453211091
-1690 0.00156800662037013 2 23 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 0.0132726082411125
-979 0.0202254826112244 2 37 "GO:0006891" "intra-Golgi vesicle-mediated transport" 0.0823797422803276
-706 0.0206088751750236 2 71 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.0834347188903986
-1377 0.0191214814478371 2 19 "GO:0006896" "Golgi to vacuole transport" 0.0795834866489419
189 0.179149755428496 3 345 "GO:0006897;GO:0098657" "import into cell" 0.37811070024087
254 0.325335051616783 2 99 "GO:0006898" "receptor-mediated endocytosis" 0.552194087304522
75 0.87028780688823 3 31 "GO:0006900" "vesicle budding from membrane" 0.928033685558217
-329 0.429840182173271 3 38 "GO:0006904;GO:0048278;GO:0140029" "vesicle docking" 0.645605939722867
-741 0.0392298768603492 3 51 "GO:0006906;GO:0090174" "organelle membrane fusion" 0.135080194550068
203 0.686575100435932 2 26 "GO:0006909" "phagocytosis" 0.831352611911348
-921 0.0723356550148921 5 25 "GO:0006911" "phagocytosis, engulfment" 0.205816851678582
-472 0.0172181920609515 4 170 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.0733696694679908
-289 0.134501238905705 2 179 "GO:0006914;GO:0061919" "autophagy" 0.311427478644752
-236 0.0811286754839691 2 374 "GO:0006915;GO:0012501;GO:0008219" "cell death" 0.222334175275041
-33 0.94409348921989 10 29 "GO:0006919" "activation of cysteine-type endopeptidase activity involved in apoptotic process" 0.970832901725608
837 0.0176557113274705 2 53 "GO:0006935" "chemotaxis" 0.0746456656123436
3002 1.01876468255369e-36 4 118 "GO:0006936;GO:0003012" "muscle system process" 9.0737974392782e-34
942 0.0118884927000768 5 47 "GO:0006937" "regulation of muscle contraction" 0.0565232250793687
-791 0.231931941962061 7 15 "GO:0006940" "regulation of smooth muscle contraction" 0.447358836486777
1657 0.000401029051197065 2 30 "GO:0006942;GO:0055117" "regulation of striated muscle contraction" 0.00467925600348715
2074 3.68938406681512e-05 2 26 "GO:0006949;GO:0007520;GO:0000768;GO:0140253" "syncytium formation" 0.000640132092631818
100 0.395224901109339 3 503 "GO:0006952;GO:0051707;GO:0044419;GO:0098542" "biological process involved in interspecies interaction between organisms" 0.62047058505532
359 0.19599885977061 2 86 "GO:0006954" "inflammatory response" 0.401575532170122
1221 0.0103216795279166 2 29 "GO:0006959" "humoral immune response" 0.051550519062791
-136 0.73800870068971 2 40 "GO:0006970" "response to osmotic stress" 0.854401754004725
-731 0.269187945698388 4 15 "GO:0006972" "hyperosmotic response" 0.487019832998823
334 0.0700711512486382 3 197 "GO:0006979" "response to oxidative stress" 0.20123204445437
-202 0.793570906092011 5 11 "GO:0006995;GO:0043562" "cellular response to nitrogen starvation" 0.888266764894175
263 0.408292599479399 3 65 "GO:0006997" "nucleus organization" 0.629883271252283
-92 0.900797159478598 3 12 "GO:0006998" "nuclear envelope organization" 0.944645748214928
-1019 0.0685381514658827 2 21 "GO:0006999" "nuclear pore organization" 0.198411636746304
460 0.0139540397564184 3 191 "GO:0007005" "mitochondrion organization" 0.0638445106663527
1142 0.000704563506641748 2 58 "GO:0007006" "mitochondrial membrane organization" 0.00741178618010532
1809 0.000188414730034855 4 28 "GO:0007007" "inner mitochondrial membrane organization" 0.00252207770425572
170 0.546482449618525 2 83 "GO:0007009" "plasma membrane organization" 0.739716872026696
1571 4.72463387115139e-21 5 242 "GO:0007015" "actin filament organization" 7.89013856482282e-19
-435 0.000516575359190801 2 440 "GO:0007017" "microtubule-based process" 0.00579953512503286
343 0.126244152547599 3 132 "GO:0007018" "microtubule-based movement" 0.29985283270727
-1074 0.0400761113672846 2 24 "GO:0007020" "microtubule nucleation" 0.136065272647248
-902 0.0160019948856503 3 47 "GO:0007029" "endoplasmic reticulum organization" 0.0699792640498488
-6 0.981779516243463 3 107 "GO:0007030" "Golgi organization" 0.988438156519417
568 0.390847719611144 2 15 "GO:0007031;GO:0015919;GO:0043574" "peroxisome organization" 0.617936500050027
-663 0.0678948971019433 4 50 "GO:0007032" "endosome organization" 0.197404967417184
-150 0.603248447275368 2 79 "GO:0007033" "vacuole organization" 0.781328090702755
-378 0.106263050994137 2 121 "GO:0007034" "vacuolar transport" 0.26887771993971
500 0.40765932159797 3 18 "GO:0007035;GO:0035751;GO:0031579;GO:0007042" "membrane raft organization" 0.62963335682646
-159 0.725402838140185 6 32 "GO:0007040;GO:0080171" "lytic vacuole organization" 0.846408901096321
-109 0.693146167533162 2 87 "GO:0007041" "lysosomal transport" 0.834459839370878
879 0.0111517618467344 3 55 "GO:0007043" "cell-cell junction assembly" 0.0546743259715125
870 0.129032756848002 3 20 "GO:0007044;GO:0150115;GO:0048041" "cell-substrate junction assembly" 0.30446006694945
-848 3.05427541986683e-11 2 422 "GO:0007049" "cell cycle" 2.04025598047104e-09
-1375 5.92746110246463e-11 5 151 "GO:0007051;GO:0007052;GO:1902850" "microtubule cytoskeleton organization involved in mitosis" 3.8629697721428e-09
-1700 3.6640009731902e-10 3 90 "GO:0007059" "chromosome segregation" 1.95804212007284e-08
-555 0.244064116747318 4 29 "GO:0007062" "sister chromatid cohesion" 0.460875844486808
-836 0.17873248833689 2 17 "GO:0007063" "regulation of sister chromatid cohesion" 0.377528228328988
-2030 0.00152446343616979 2 16 "GO:0007064" "mitotic sister chromatid cohesion" 0.0130783583797151
1825 0.0102112081188572 5 13 "GO:0007076" "mitotic chromosome condensation" 0.051286368596967
-857 0.125353141458255 5 21 "GO:0007080" "mitotic metaphase chromosome alignment" 0.298567333753856
-1342 0.0103170881022537 2 24 "GO:0007084;GO:0031468;GO:0101024" "nuclear membrane reassembly" 0.051550519062791
-1279 3.52513251139147e-06 3 87 "GO:0007088;GO:0051783;GO:0051983" "regulation of nuclear division" 8.53383436598761e-05
-2036 0.000139172328802087 8 23 "GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:1902100;GO:2000816;GO:0033048;GO:1905819;GO:0033046;GO:0051985;GO:0031577" "negative regulation of chromosome separation" 0.00197471701155923
-721 0.310369735806413 2 13 "GO:0007095" "mitotic G2 DNA damage checkpoint signaling" 0.534347895666711
-1134 0.0478333496376241 7 20 "GO:0007096;GO:0007091;GO:0044784" "regulation of exit from mitosis" 0.154734516019046
397 0.346866026483895 2 37 "GO:0007097;GO:0051647" "nucleus localization" 0.574660680785444
-715 0.114644917506824 2 32 "GO:0007098" "centrosome cycle" 0.282593375994681
-558 0.355256486187037 2 18 "GO:0007112" "male meiosis cytokinesis" 0.584510671854534
-771 0.243934312261125 2 15 "GO:0007129" "homologous chromosome pairing at meiosis" 0.460875844486808
-716 0.376932036405106 5 10 "GO:0007131;GO:0140527" "reciprocal meiotic recombination" 0.60473595975378
-355 0.399527447887173 3 37 "GO:0007140" "male meiotic nuclear division" 0.62356153081456
-234 0.655157456190284 2 24 "GO:0007141;GO:0007127" "meiosis I" 0.813845059479516
-1676 0.00698239839912626 3 17 "GO:0007143" "female meiotic nuclear division" 0.0386272640216674
737 3.38539963691655e-08 2 384 "GO:0007154" "cell communication" 1.292255404263e-06
1362 9.02105168200989e-20 2 303 "GO:0007155" "cell adhesion" 1.41789706437238e-17
2572 1.36607117882701e-10 2 41 "GO:0007156" "homophilic cell adhesion via plasma membrane adhesion molecules" 8.48870276703668e-09
1977 4.47769004299268e-05 5 28 "GO:0007157" "heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules" 0.00075247721980355
-608 0.411065910847494 2 12 "GO:0007159" "leukocyte cell-cell adhesion" 0.630883465700462
1740 0.00041978751481464 4 27 "GO:0007160" "cell-matrix adhesion" 0.00485572398088622
-130 0.661835146550318 2 75 "GO:0007162" "negative regulation of cell adhesion" 0.817579062220273
245 0.284144849156088 2 127 "GO:0007163" "establishment or maintenance of cell polarity" 0.504475107604696
-142 0.407520936994168 2 229 "GO:0007167;GO:0007169" "enzyme-linked receptor protein signaling pathway" 0.62963335682646
-875 0.0271361669969354 2 42 "GO:0007173;GO:0038127" "ERBB signaling pathway" 0.101980081878778
-2388 0.0012412816062887 4 12 "GO:0007175;GO:0007176" "regulation of epidermal growth factor-activated receptor activity" 0.011397609800699
-253 0.607602382437286 2 27 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 0.783927361599434
944 1.1371888733967e-05 4 144 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.000239257375568188
1007 0.0042869489096465 5 53 "GO:0007188" "adenylate cyclase-modulating G protein-coupled receptor signaling pathway" 0.0272083788279702
1213 0.00582923663719898 2 34 "GO:0007189" "adenylate cyclase-activating G protein-coupled receptor signaling pathway" 0.0340825389378461
433 0.428549946804961 2 22 "GO:0007193" "adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway" 0.645482219764857
944 0.037362631553068 2 32 "GO:0007204" "positive regulation of cytosolic calcium ion concentration" 0.130500590208886
2341 0.00154361122826049 4 12 "GO:0007212" "dopamine receptor signaling pathway" 0.0131774095907733
1788 0.00686394144091848 2 15 "GO:0007215" "glutamate receptor signaling pathway" 0.0383691454605318
571 0.37305813705916 2 16 "GO:0007218" "neuropeptide signaling pathway" 0.602558069908937
9 0.976952024967406 5 66 "GO:0007219" "Notch signaling pathway" 0.985984892314468
-931 0.228154629192352 2 11 "GO:0007220" "Notch receptor processing" 0.44339002885118
-864 0.141826000734048 2 19 "GO:0007224" "smoothened signaling pathway" 0.324451261953233
2053 0.000171185506050037 5 22 "GO:0007229" "integrin-mediated signaling pathway" 0.0023337126130903
-227 0.706671052953815 5 18 "GO:0007249" "canonical NF-kappaB signal transduction" 0.839881057634707
72 0.871440969704153 5 33 "GO:0007254;GO:0051403;GO:0031098" "stress-activated protein kinase signaling cascade" 0.92842514794637
